Order ID,Order Date,Region,Category,Sales,Profit
CA-2014-107461,22-12-2014,South,Office Supplies,23.88,11.2236
US-2013-133879,22-03-2013,Central,Office Supplies,3.168,-4.752
US-2013-133879,22-03-2013,Central,Furniture,528.43,0
US-2013-133879,22-03-2013,Central,Office Supplies,13.392,1.5066
CA-2014-157483,12-11-2014,Central,Office Supplies,181.86,50.9208
US-2014-132059,24-09-2014,West,Furniture,180.588,-240.784
US-2014-132059,24-09-2014,West,Technology,47.984,0.5998
CA-2014-122280,11-09-2014,East,Office Supplies,18.76,9.0048
CA-2014-105235,06-12-2014,East,Furniture,20.94,6.0726
CA-2014-105235,06-12-2014,East,Furniture,58.68,18.1908
CA-2014-105235,06-12-2014,East,Office Supplies,254.9,68.823
CA-2014-152912,10-11-2014,East,Office Supplies,9.64,4.4344
CA-2014-152912,10-11-2014,East,Technology,826.62,355.4466
CA-2014-152912,10-11-2014,East,Office Supplies,1633.14,473.6106
CA-2014-152912,10-11-2014,East,Office Supplies,544.38,157.8702
CA-2011-123498,07-11-2011,Central,Office Supplies,26.046,-44.2782
CA-2011-123498,07-11-2011,Central,Office Supplies,74.352,26.9526
CA-2014-159352,13-03-2014,East,Technology,69.93,32.1678
US-2014-146416,21-10-2014,West,Office Supplies,3.75,1.8
US-2014-146416,21-10-2014,West,Office Supplies,20.928,7.5864
US-2012-163783,27-12-2012,Central,Office Supplies,12.672,-3.168
CA-2014-123981,03-10-2014,East,Technology,65.99,17.1574
CA-2014-158953,05-06-2014,Central,Office Supplies,6.37,-9.555
CA-2011-165428,01-09-2011,Central,Office Supplies,3.648,-6.0192
CA-2011-165428,01-09-2011,Central,Office Supplies,31.104,10.8864
CA-2013-169026,09-08-2013,South,Office Supplies,23.34,0.2334
CA-2014-109750,23-07-2014,East,Technology,29.97,14.0859
CA-2012-149384,10-07-2012,West,Office Supplies,3.366,-2.244
CA-2011-131527,01-12-2011,South,Technology,95.968,9.5968
CA-2014-164000,19-12-2014,East,Office Supplies,18.704,2.338
CA-2011-164224,18-05-2011,East,Furniture,149.232,3.7308
CA-2011-164224,18-05-2011,East,Office Supplies,15.936,5.7768
CA-2011-158372,10-11-2011,West,Technology,601.536,60.1536
CA-2011-158372,10-11-2011,West,Technology,10.99,4.2861
CA-2011-158372,10-11-2011,West,Furniture,39.88,11.1664
CA-2011-158372,10-11-2011,West,Office Supplies,62.24,28.008
CA-2011-158372,10-11-2011,West,Furniture,53.2,14.896
CA-2011-158372,10-11-2011,West,Office Supplies,39.84,18.3264
CA-2013-108882,09-01-2013,West,Technology,349.95,118.983
CA-2013-108882,09-01-2013,West,Technology,377.928,141.723
US-2014-108245,23-09-2014,Central,Office Supplies,13.392,5.022
US-2014-108245,23-09-2014,Central,Office Supplies,11.228,-18.5262
CA-2011-142314,23-12-2011,Central,Office Supplies,207.24,58.0272
CA-2013-132409,27-05-2013,East,Office Supplies,1.504,0.1692
CA-2013-132409,27-05-2013,East,Office Supplies,34.848,6.534
CA-2014-150189,09-07-2014,West,Office Supplies,75.18,35.3346
CA-2011-114433,13-05-2011,West,Technology,149.97,52.4895
CA-2014-104640,11-11-2014,East,Office Supplies,931.176,314.2719
CA-2014-104640,11-11-2014,East,Technology,430.88,124.9552
US-2012-137008,02-10-2012,East,Office Supplies,94.85,45.528
US-2012-137008,02-10-2012,East,Office Supplies,51.12,23.004
US-2012-137008,02-10-2012,East,Technology,90,32.4
CA-2011-108189,02-10-2011,West,Office Supplies,9.408,3.4104
CA-2011-108189,02-10-2011,West,Office Supplies,4.672,1.46
CA-2011-108189,02-10-2011,West,Technology,318.4,107.46
CA-2011-108189,02-10-2011,West,Office Supplies,12.768,4.6284
CA-2011-108189,02-10-2011,West,Office Supplies,15.36,-3.264
CA-2011-108189,02-10-2011,West,Technology,230.376,20.1579
CA-2011-108189,02-10-2011,West,Technology,7.16,-0.0895
CA-2011-154641,11-08-2011,East,Office Supplies,375.34,18.767
CA-2014-131625,02-09-2014,East,Furniture,114.9,39.066
US-2014-156356,17-04-2014,Central,Office Supplies,26.046,-44.2782
US-2014-156356,17-04-2014,Central,Office Supplies,2.896,-4.7784
US-2014-156356,17-04-2014,Central,Office Supplies,32.544,-7.7292
CA-2013-138933,25-04-2013,West,Office Supplies,3.984,1.3944
CA-2013-140746,15-01-2013,East,Furniture,181.797,-15.5826
CA-2013-146836,03-05-2013,East,Office Supplies,44.94,12.5832
CA-2013-146836,03-05-2013,East,Office Supplies,45.576,15.9516
US-2013-127971,21-11-2013,Central,Furniture,318.43,-77.333
US-2013-127971,21-11-2013,Central,Technology,122.92,46.095
US-2013-127971,21-11-2013,Central,Furniture,7.068,-2.8272
US-2013-140809,01-02-2013,South,Office Supplies,56.45,14.677
CA-2014-114524,01-04-2014,Central,Office Supplies,13.468,-22.8956
CA-2014-113355,02-12-2014,Central,Technology,219.8,24.7275
CA-2014-113355,02-12-2014,Central,Furniture,317.058,-18.1176
US-2014-140907,11-12-2014,West,Technology,49.08,4.908
US-2014-140907,11-12-2014,West,Office Supplies,324.9,38.988
US-2014-140907,11-12-2014,West,Office Supplies,18.24,5.2896
CA-2013-159730,18-09-2013,West,Furniture,113.888,9.9652
CA-2013-159730,18-09-2013,West,Technology,105.584,7.9188
CA-2013-157868,24-12-2013,Central,Office Supplies,24.85,11.6795
CA-2014-119389,18-04-2014,East,Furniture,60.312,5.2773
CA-2014-110373,28-10-2014,Central,Office Supplies,7.056,2.205
CA-2014-110373,28-10-2014,Central,Technology,27.184,2.0388
CA-2013-155474,09-07-2013,West,Technology,107.984,9.4486
CA-2013-155474,09-07-2013,West,Office Supplies,19.296,6.03
CA-2012-155453,09-08-2012,South,Office Supplies,4.608,1.6704
US-2013-161844,10-12-2013,South,Furniture,79.974,-29.3238
US-2013-161844,10-12-2013,South,Office Supplies,2.946,-2.0622
US-2013-162103,14-11-2013,Central,Office Supplies,3.136,-4.704
CA-2011-151554,14-11-2011,Central,Office Supplies,20.736,7.2576
CA-2011-140662,17-11-2011,West,Technology,99.98,7.9984
CA-2011-140662,17-11-2011,West,Office Supplies,733.95,352.296
CA-2011-140662,17-11-2011,West,Office Supplies,241.44,72.432
CA-2013-122518,05-03-2013,South,Office Supplies,10.08,3.528
US-2011-126571,11-10-2011,East,Office Supplies,281.904,10.5714
US-2011-126571,11-10-2011,East,Office Supplies,201.432,67.9833
CA-2011-143840,22-05-2011,South,Technology,135.98,33.995
CA-2011-143840,22-05-2011,South,Technology,44.95,12.586
CA-2011-115980,15-07-2011,Central,Technology,2.97,1.3068
CA-2011-115980,15-07-2011,Central,Office Supplies,6.54,2.6814
CA-2012-155145,27-12-2012,West,Technology,7.92,3.4848
CA-2012-146038,09-02-2012,West,Furniture,203.92,22.941
CA-2014-133865,09-05-2014,West,Technology,3359.952,1049.985
CA-2014-116358,03-11-2014,Central,Office Supplies,18.24,9.12
CA-2014-116358,03-11-2014,Central,Office Supplies,27.78,9.1674
CA-2011-102988,05-04-2011,South,Office Supplies,22.96,7.5768
CA-2011-102988,05-04-2011,South,Technology,28.99,8.4071
CA-2011-102988,05-04-2011,South,Office Supplies,12.96,6.3504
CA-2011-102988,05-04-2011,South,Office Supplies,22.96,6.6584
CA-2011-102988,05-04-2011,South,Office Supplies,4164.05,83.281
US-2011-117170,17-09-2011,South,Technology,47.984,13.1956
US-2011-117170,17-09-2011,South,Office Supplies,4.624,1.6762
CA-2011-159478,30-09-2011,East,Furniture,15.24,5.1816
CA-2011-103702,12-09-2011,East,Office Supplies,63.924,-46.8776
CA-2014-150525,21-02-2014,Central,Office Supplies,6.56,1.9024
CA-2014-150525,21-02-2014,Central,Office Supplies,13.11,3.4086
CA-2012-157770,13-12-2012,West,Technology,494.376,49.4376
CA-2012-157770,13-12-2012,West,Office Supplies,29.2,9.855
CA-2012-157770,13-12-2012,West,Technology,248.85,27.3735
CA-2012-157770,13-12-2012,West,Technology,36.24,15.2208
CA-2013-167290,31-10-2013,Central,Office Supplies,11.68,3.504
CA-2011-106264,26-12-2011,West,Office Supplies,11.91,0.1191
CA-2011-106264,26-12-2011,West,Furniture,3.48,1.1136
CA-2011-138023,15-08-2011,Central,Office Supplies,30.96,-52.632
CA-2014-113418,02-10-2014,East,Technology,1704.89,767.2005
US-2012-110569,23-05-2012,West,Office Supplies,19.194,-12.796
US-2012-110569,23-05-2012,West,Office Supplies,121.792,13.7016
CA-2014-136308,17-11-2014,West,Technology,1919.976,215.9973
US-2011-159926,18-11-2011,East,Office Supplies,50.997,-40.7976
US-2011-159926,18-11-2011,East,Office Supplies,76.792,-16.3183
US-2011-159926,18-11-2011,East,Technology,539.964,-107.9928
US-2011-159926,18-11-2011,East,Furniture,60.312,5.2773
US-2011-159926,18-11-2011,East,Office Supplies,1.944,-1.4256
CA-2011-104738,30-12-2011,Central,Office Supplies,12.984,4.7067
CA-2011-104738,30-12-2011,Central,Technology,217.584,19.0386
CA-2011-104738,30-12-2011,Central,Technology,328.776,28.7679
CA-2011-104738,30-12-2011,Central,Office Supplies,2.286,-3.6576
CA-2011-104738,30-12-2011,Central,Technology,47.984,14.3952
CA-2012-144386,05-11-2012,East,Office Supplies,25.344,8.8704
CA-2013-111416,18-09-2013,East,Office Supplies,232.4,78.435
CA-2013-162747,21-03-2013,South,Furniture,86.45,38.038
US-2011-133130,27-09-2011,West,Furniture,603.92,45.294
US-2011-133130,27-09-2011,West,Office Supplies,81.98,40.1702
CA-2014-169978,25-12-2014,East,Furniture,271.764,48.3136
CA-2014-169978,25-12-2014,East,Office Supplies,14.376,4.8519
CA-2014-161739,11-11-2014,Central,Furniture,341.96,-427.45
CA-2012-165057,11-09-2012,West,Office Supplies,181.35,48.9645
CA-2012-165057,11-09-2012,West,Office Supplies,8.64,4.2336
CA-2011-134551,20-12-2011,South,Office Supplies,43.512,3.8073
CA-2011-134551,20-12-2011,South,Furniture,662.88,74.574
CA-2011-134551,20-12-2011,South,Office Supplies,25.92,9.072
CA-2012-120810,23-07-2012,East,Office Supplies,68.94,20.682
CA-2012-120810,23-07-2012,East,Furniture,128.82,50.2398
CA-2011-165309,11-11-2011,Central,Office Supplies,896.99,-1480.0335
CA-2011-165309,11-11-2011,Central,Office Supplies,1.234,-1.9744
CA-2011-165309,11-11-2011,Central,Office Supplies,67.56,6.756
CA-2011-165309,11-11-2011,Central,Office Supplies,21.72,7.8735
CA-2011-165309,11-11-2011,Central,Office Supplies,262.336,95.0968
CA-2011-165309,11-11-2011,Central,Technology,148.48,16.704
CA-2011-165309,11-11-2011,Central,Technology,241.176,15.0735
CA-2014-122595,15-12-2014,Central,Technology,227.976,28.497
CA-2014-122595,15-12-2014,Central,Technology,52.68,19.755
CA-2014-122595,15-12-2014,Central,Furniture,2.032,-1.3208
US-2014-109253,22-08-2014,West,Office Supplies,17.12,4.9648
US-2014-109253,22-08-2014,West,Technology,431.968,37.7972
US-2014-109253,22-08-2014,West,Furniture,129.92,10.3936
US-2014-109253,22-08-2014,West,Furniture,568.728,28.4364
US-2014-109253,22-08-2014,West,Office Supplies,117.144,42.4647
US-2014-109253,22-08-2014,West,Office Supplies,203.52,54.9504
US-2014-109253,22-08-2014,West,Office Supplies,51.75,24.84
CA-2013-145982,28-08-2013,East,Office Supplies,122.97,60.2553
CA-2013-145982,28-08-2013,East,Furniture,244.615,20.967
CA-2013-145982,28-08-2013,East,Technology,59.97,28.7856
CA-2013-145982,28-08-2013,East,Office Supplies,81.54,36.693
CA-2013-145982,28-08-2013,East,Office Supplies,11.68,5.256
CA-2013-145982,28-08-2013,East,Office Supplies,29,13.92
CA-2012-112011,13-08-2012,West,Office Supplies,50.8,13.208
CA-2014-154732,06-11-2014,Central,Office Supplies,16.03,-25.648
US-2013-157308,18-08-2013,West,Office Supplies,15.712,5.6956
CA-2013-147536,27-12-2013,East,Technology,89.97,18.8937
US-2011-134733,23-09-2011,West,Furniture,435.999,20.5176
US-2011-134733,23-09-2011,West,Technology,83.984,31.494
US-2011-150434,19-07-2011,East,Technology,359.98,93.5948
US-2011-150434,19-07-2011,East,Furniture,70.56,-4.032
US-2011-150434,19-07-2011,East,Office Supplies,20.88,9.6048
US-2011-150434,19-07-2011,East,Office Supplies,3.81,1.8288
CA-2014-100335,08-09-2014,Central,Office Supplies,73.008,26.4654
CA-2013-139234,07-05-2013,Central,Office Supplies,3.208,-5.2932
CA-2013-139234,07-05-2013,Central,Technology,26.176,-3.272
US-2012-142020,04-06-2012,East,Office Supplies,30.44,14.3068
US-2012-142020,04-06-2012,East,Furniture,35.28,11.9952
CA-2012-139962,13-12-2012,East,Office Supplies,19.44,9.3312
CA-2012-139962,13-12-2012,East,Office Supplies,37.88,18.94
CA-2013-130050,17-07-2013,Central,Furniture,9.552,-3.8208
CA-2011-115161,01-02-2011,West,Furniture,290.666,3.4196
CA-2011-165379,09-07-2011,Central,Office Supplies,10.368,3.6288
CA-2011-165379,09-07-2011,Central,Office Supplies,14.352,4.485
CA-2012-115511,21-11-2012,West,Furniture,141.96,41.1684
CA-2012-115511,21-11-2012,West,Office Supplies,66.048,23.1168
CA-2013-134887,26-03-2013,Central,Technology,1287.45,244.6155
CA-2014-123778,24-09-2014,West,Office Supplies,25.824,9.0384
CA-2014-123778,24-09-2014,West,Office Supplies,160.96,48.288
CA-2012-161718,04-12-2012,East,Furniture,28.44,11.376
CA-2012-161718,04-12-2012,East,Furniture,364.41,8.098
CA-2012-161718,04-12-2012,East,Technology,39.96,10.3896
CA-2012-161718,04-12-2012,East,Furniture,361.764,68.3332
CA-2013-100671,02-11-2013,Central,Office Supplies,111.672,6.9795
CA-2014-142867,18-03-2014,Central,Office Supplies,13.776,-22.0416
CA-2014-142867,18-03-2014,Central,Office Supplies,10.272,3.21
CA-2014-103156,24-11-2014,East,Furniture,24.048,7.2144
US-2014-162208,28-08-2014,South,Office Supplies,2.896,0.9774
CA-2012-130659,04-12-2012,East,Office Supplies,17.94,8.7906
CA-2012-130659,04-12-2012,East,Furniture,384.174,29.8802
CA-2012-130659,04-12-2012,East,Technology,1799.75,539.925
CA-2014-148404,08-10-2014,South,Office Supplies,580.672,65.3256
CA-2014-148404,08-10-2014,South,Office Supplies,18.936,5.9175
CA-2014-148404,08-10-2014,South,Technology,222.384,16.6788
CA-2014-148404,08-10-2014,South,Office Supplies,50.454,-33.636
CA-2014-148404,08-10-2014,South,Furniture,154.764,-36.1116
CA-2014-101077,26-03-2014,Central,Office Supplies,6.848,2.14
CA-2011-166471,09-08-2011,West,Technology,1091.168,68.198
CA-2011-166471,09-08-2011,West,Technology,219.168,-43.8336
CA-2011-105340,22-11-2011,Central,Office Supplies,6.928,-11.0848
US-2014-131583,11-06-2014,East,Office Supplies,40.032,15.012
US-2014-148362,02-07-2014,Central,Office Supplies,443.92,13.3176
US-2014-148362,02-07-2014,Central,Office Supplies,169.99,78.1954
US-2014-148362,02-07-2014,Central,Office Supplies,25.92,12.4416
CA-2011-102274,21-11-2011,South,Technology,36.99,9.9873
CA-2011-102274,21-11-2011,South,Office Supplies,629.1,301.968
CA-2011-102274,21-11-2011,South,Office Supplies,193.95,9.6975
CA-2011-102274,21-11-2011,South,Office Supplies,5.46,1.4742
CA-2012-129700,04-05-2012,Central,Furniture,22.288,-8.9152
CA-2014-168739,30-05-2014,Central,Furniture,65.424,-52.3392
CA-2012-152527,17-10-2012,West,Office Supplies,77.88,3.894
US-2011-150119,23-04-2011,East,Furniture,281.372,-12.0588
US-2011-150119,23-04-2011,East,Furniture,281.372,-12.0588
US-2011-150119,23-04-2011,East,Office Supplies,7.488,-5.2416
US-2011-150119,23-04-2011,East,Furniture,22.336,7.8176
US-2014-150847,01-05-2014,East,Office Supplies,10.368,3.6288
CA-2013-100244,21-09-2013,West,Office Supplies,65.79,30.2634
CA-2013-100244,21-09-2013,West,Office Supplies,271.984,88.3948
CA-2013-100244,21-09-2013,West,Office Supplies,11.76,3.1752
CA-2013-100244,21-09-2013,West,Office Supplies,77.52,37.9848
CA-2013-100244,21-09-2013,West,Office Supplies,48.64,15.808
CA-2013-116540,03-09-2013,Central,Office Supplies,1.81,0.6516
CA-2013-116540,03-09-2013,Central,Office Supplies,8.26,3.8822
CA-2012-151841,27-04-2012,West,Office Supplies,43.56,3.267
CA-2012-151841,27-04-2012,West,Office Supplies,5.84,0.73
CA-2012-150791,06-09-2012,East,Furniture,271.764,60.392
CA-2013-134803,29-05-2013,West,Office Supplies,262.24,78.672
CA-2013-134803,29-05-2013,West,Office Supplies,182.72,84.0512
CA-2013-134803,29-05-2013,West,Technology,131.6,7.896
CA-2013-134803,29-05-2013,West,Office Supplies,22.72,7.384
CA-2013-134803,29-05-2013,West,Technology,558.4,41.88
CA-2012-153381,24-09-2012,Central,Office Supplies,15.24,6.858
CA-2012-153381,24-09-2012,Central,Furniture,1408.1,394.268
US-2014-111024,04-07-2014,East,Office Supplies,32.896,11.1024
US-2014-111024,04-07-2014,East,Furniture,215.148,-103.9882
US-2014-111024,04-07-2014,East,Office Supplies,30.96,11.223
CA-2014-148264,09-12-2014,West,Office Supplies,29.79,8.6391
CA-2014-148264,09-12-2014,West,Furniture,128.9,15.468
CA-2014-148264,09-12-2014,West,Office Supplies,60.12,28.8576
CA-2014-131212,06-12-2014,West,Office Supplies,24.816,8.3754
CA-2014-131212,06-12-2014,West,Office Supplies,14.976,5.4288
US-2012-100531,27-09-2012,Central,Office Supplies,15.08,-22.62
US-2012-100531,27-09-2012,Central,Furniture,24.288,-12.7512
CA-2014-152583,31-10-2014,Central,Furniture,16.192,-8.5008
CA-2014-152583,31-10-2014,Central,Furniture,251.006,-68.1302
CA-2014-152583,31-10-2014,Central,Office Supplies,54.192,4.0644
CA-2012-144099,29-11-2012,West,Office Supplies,4.304,1.5602
CA-2011-158337,11-03-2011,East,Office Supplies,108.92,49.014
CA-2014-168858,20-11-2014,East,Office Supplies,16.74,8.37
CA-2014-168858,20-11-2014,East,Office Supplies,2504.74,626.185
CA-2013-116344,30-07-2013,East,Office Supplies,84.784,-16.9568
CA-2012-131779,12-06-2012,East,Office Supplies,29.9,5.083
CA-2013-158869,07-08-2013,East,Office Supplies,70.88,33.3136
CA-2014-102554,12-06-2014,South,Office Supplies,3.76,1.0904
CA-2013-162614,08-10-2013,West,Office Supplies,27.264,8.8608
CA-2011-168592,08-09-2011,West,Office Supplies,56.65,24.3595
CA-2011-168592,08-09-2011,West,Office Supplies,14.97,4.1916
CA-2011-168592,08-09-2011,West,Office Supplies,4.02,1.9698
CA-2011-157609,16-03-2011,South,Technology,471.92,29.495
CA-2012-153325,29-02-2012,South,Office Supplies,58.72,27.0112
CA-2012-153626,09-07-2012,South,Office Supplies,5.16,0.8385
CA-2013-166485,20-02-2013,South,Office Supplies,16.496,5.5674
CA-2014-136448,17-09-2014,East,Technology,71.976,19.7934
CA-2014-136448,17-09-2014,East,Furniture,22.512,2.2512
CA-2014-136448,17-09-2014,East,Office Supplies,3.444,-2.7552
CA-2014-136448,17-09-2014,East,Office Supplies,538.194,-412.6154
CA-2014-136448,17-09-2014,East,Technology,47.984,14.3952
CA-2014-114258,06-11-2014,Central,Technology,492.768,55.4364
CA-2012-152611,20-02-2012,East,Office Supplies,286.79,74.5654
CA-2013-165470,26-11-2013,South,Office Supplies,5.08,1.651
CA-2014-128699,04-12-2014,South,Technology,47.992,7.1988
US-2012-147242,10-09-2012,East,Office Supplies,61.96,16.1096
US-2012-147242,10-09-2012,East,Furniture,361.96,83.2508
US-2012-147242,10-09-2012,East,Office Supplies,278.82,125.469
CA-2013-146143,15-12-2013,South,Furniture,133.38,58.6872
CA-2012-100888,06-04-2012,South,Office Supplies,47.952,16.1838
US-2013-150035,02-12-2013,West,Furniture,16.74,4.3524
CA-2014-122644,13-11-2014,East,Office Supplies,10.848,3.5256
CA-2014-122644,13-11-2014,East,Technology,18.544,3.0134
CA-2014-111815,04-03-2014,Central,Furniture,180.98,47.0548
CA-2014-111815,04-03-2014,Central,Technology,99.98,42.9914
CA-2013-144911,28-11-2013,Central,Technology,34.95,15.378
CA-2013-144911,28-11-2013,Central,Office Supplies,152,69.92
CA-2011-143385,31-08-2011,West,Technology,92.52,18.504
CA-2013-131289,09-12-2013,West,Office Supplies,8.56,2.4824
CA-2013-131289,09-12-2013,West,Office Supplies,45.36,21.7728
CA-2013-131289,09-12-2013,West,Furniture,1421.664,-195.4788
CA-2011-124023,07-04-2011,South,Furniture,8.96,2.7776
CA-2011-124688,27-08-2011,South,Technology,579.95,168.1855
CA-2011-124688,27-08-2011,South,Furniture,29.12,12.5216
CA-2011-124688,27-08-2011,South,Furniture,1202.94,300.735
CA-2013-151169,22-10-2013,East,Office Supplies,7.92,3.564
US-2013-134761,01-12-2013,South,Technology,36.192,2.7144
CA-2014-120705,06-09-2014,South,Office Supplies,147.184,-29.4368
